Search_ID,File_Name,Segment_Index,Case_Name_Hint,Citation_Hint,Year_Hint,Char_Count
westlaw_100_full_text_items_for_appendectomy4_0078,Westlaw - 100 full text items for appendectomy4.rtf,78,"Vita MONESTERSKY, Plaintiff,
v.
THE UNIONTOWN HOSPITAL, and United States of America, Defendants.",2009 WL 3602023,2026,10112
westlaw_100_full_text_items_for_appendectomy4_0079,Westlaw - 100 full text items for appendectomy4.rtf,79,"Florence C. JEFF, Dean A. Jeff, Byron Jeff, and Janine Jeff Baah, individually an on Behalf of Morris F. X. Jeff Ph.D.
v.
UNIVERSAL HEALTH SERVICES, INC. and Pendleton Methodist Hospital, L.L.C., f/k/a Pendleton Memorial Methodist Hospital",2006 WL 8426724,2026,8518
westlaw_100_full_text_items_for_appendectomy4_0080,Westlaw - 100 full text items for appendectomy4.rtf,80,"ANTONIO WILLIAM D., Plaintiff,
v.
COMMISSIONER OF SOCIAL SECURITY, Defendant.",2022 WL 17985818,2026,12844
westlaw_100_full_text_items_for_appendectomy4_0081,Westlaw - 100 full text items for appendectomy4.rtf,81,"Melissa Ann KROLIN, Plaintiff,
v.
Carolyn COLVIN, Acting Commissioner of Social Security, Defendant.",2014 WL 1407838,2026,16285
westlaw_100_full_text_items_for_appendectomy4_0082,Westlaw - 100 full text items for appendectomy4.rtf,82,,1993 WL 481578,2026,9223
westlaw_100_full_text_items_for_appendectomy4_0083,Westlaw - 100 full text items for appendectomy4.rtf,83,"JOHNSON
v.
STATE FARM LIFE INS. CO.",176 F.2d 83,2026,13282
westlaw_100_full_text_items_for_appendectomy4_0084,Westlaw - 100 full text items for appendectomy4.rtf,84,"Ernest DAN and Elsie Dan, on Their Own Behalf and as Parents and Next Friends to Eric Dan, a Minor, Plaintiffs,
v.
UNITED STATES of America, et al., Defendants.",2002 WL 35649870,2026,9631
westlaw_100_full_text_items_for_appendectomy4_0085,Westlaw - 100 full text items for appendectomy4.rtf,85,"Kevin M. STEIN, Plaintiff,
v.
UNITED STATES, Defendant.",121 Fed.Cl. 248,2026,146509
westlaw_100_full_text_items_for_appendectomy4_0086,Westlaw - 100 full text items for appendectomy4.rtf,86,"James A. COMUZIE, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2009 WL 590351,2026,83977
westlaw_100_full_text_items_for_appendectomy4_0087,Westlaw - 100 full text items for appendectomy4.rtf,87,"Monica DASILVA, Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2019 WL 7372729,2026,89819
westlaw_100_full_text_items_for_appendectomy4_0088,Westlaw - 100 full text items for appendectomy4.rtf,88,"VGM FINANCIAL SERVICES, Plaintiff,
v.
Varinder K. SINGH, M.D., P.C. and Varinder K. Singh, Defendants.",2010 WL 1632899,2026,11219
westlaw_100_full_text_items_for_appendectomy4_0089,Westlaw - 100 full text items for appendectomy4.rtf,89,"James L. BOWMAN, Appellant,
v.
Jesse BROWN, SECRETARY OF VETERANS AFFAIRS, Appellee.",14 Vet.App. 266,2026,6818
westlaw_100_full_text_items_for_appendectomy4_0090,Westlaw - 100 full text items for appendectomy4.rtf,90,"Romana A. GARCIA, Appellant,
v.
Anthony J. PRINCIPI, Secretary of Veterans Affairs, Appellee.",18 Vet.App. 458,2026,17026
westlaw_100_full_text_items_for_appendectomy4_0091,Westlaw - 100 full text items for appendectomy4.rtf,91,"Angelina S. BRADY, Appellant,
v.
R. James NICHOLSON, Secretary of Veterans Affairs, Appellee.",21 Vet.App. 80,2026,17969
westlaw_100_full_text_items_for_appendectomy4_0092,Westlaw - 100 full text items for appendectomy4.rtf,92,"PETERS
v.
MUTUAL LIFE INS. CO. OF NEW YORK.",107 F.2d 9,2026,15334
westlaw_100_full_text_items_for_appendectomy4_0093,Westlaw - 100 full text items for appendectomy4.rtf,93,"Richard VISCOSI, Plaintiff,
v.
Donna SHALALA, Secretary of the Department of Health and Human Services, Defendant.",1998 WL 102670,2026,13847
westlaw_100_full_text_items_for_appendectomy4_0094,Westlaw - 100 full text items for appendectomy4.rtf,94,"Yvonne Martha Moses BRYANT, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2012 WL 1579495,2026,15268
westlaw_100_full_text_items_for_appendectomy4_0095,Westlaw - 100 full text items for appendectomy4.rtf,95,"Roger DODSON,
v.
The HARRINGTON & KING PERFORATING CO., INC., Harrington & King South, Inc., and Andrew Lovaas",2016 WL 7665587,2026,10884
westlaw_100_full_text_items_for_appendectomy4_0096,Westlaw - 100 full text items for appendectomy4.rtf,96,"Junior MADDEN, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2022 WL 4130383,2026,15168
westlaw_100_full_text_items_for_appendectomy4_0097,Westlaw - 100 full text items for appendectomy4.rtf,97,"Eric R. ARMSTRONG, Jr., Appellant,
v.
Robert L. WILKIE, Secretary of Veterans Affairs, Appellee.",2019 WL 4065009,2026,17576
westlaw_100_full_text_items_for_appendectomy4_0098,Westlaw - 100 full text items for appendectomy4.rtf,98,"Bernice WELLBORN, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2009 WL 4199998,2026,15693
westlaw_100_full_text_items_for_appendectomy4_0099,Westlaw - 100 full text items for appendectomy4.rtf,99,,2006 WL 2193797,2026,9113
westlaw_100_full_text_items_for_appendectomy5_0000,Westlaw - 100 full text items for appendectomy5.rtf,0,"ASANTE, et al., Appellants
v.
Robert F. KENNEDY, Jr., in his official capacity, Secretary, Department of Health and Human Services, et al., Appellees",656 F.Supp.3d 185,2024,61577
westlaw_100_full_text_items_for_appendectomy5_0001,Westlaw - 100 full text items for appendectomy5.rtf,1,"Distinguished by Modave v. Long Island Jewish Medical Center, 2nd Cir.(N.Y.), June 27, 1974",330 F.2d 933,2026,14689
westlaw_100_full_text_items_for_appendectomy5_0002,Westlaw - 100 full text items for appendectomy5.rtf,2,"Hyman DUBY, Plaintiff-Appellant,
v.
AMERICAN COLLEGE OF SURGEONS, Defendant-Appellee.",468 F.2d 364,2026,25140
westlaw_100_full_text_items_for_appendectomy5_0003,Westlaw - 100 full text items for appendectomy5.rtf,3,"Mary L. PEOPLES, Appellant,
v.
Togo D. WEST, Jr., Secretary of Veterans Affairs, Appellee.",16 Vet.App. 173,2026,12578
westlaw_100_full_text_items_for_appendectomy5_0004,Westlaw - 100 full text items for appendectomy5.rtf,4,"Rene BEYETTE and Ronald Beyette, Plaintiffs-Appellees,
v.
ORTHO PHARMACEUTICAL CORPORATION, Defendant-Appellant.",823 F.2d 990,2026,14685
westlaw_100_full_text_items_for_appendectomy5_0005,Westlaw - 100 full text items for appendectomy5.rtf,5,"Armin WAND, III, Plaintiff,
v.
Beckey KRAMER, et al., Defendants.",2020 WL 12761549,2026,9769
westlaw_100_full_text_items_for_appendectomy5_0006,Westlaw - 100 full text items for appendectomy5.rtf,6,"Harry B. KATES, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",5 Vet.App. 93,2026,7639
westlaw_100_full_text_items_for_appendectomy5_0007,Westlaw - 100 full text items for appendectomy5.rtf,7,"Maurice L. GLOVER, Plaintiff-Appellant,
v.
Dwight CHANDLER, Sergeant, Correctional Officer, Defendant-Appellee.",2024 WL 4109518,2026,6948
westlaw_100_full_text_items_for_appendectomy5_0008,Westlaw - 100 full text items for appendectomy5.rtf,8,"Kelly B. LUNDY, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",1996 WL 558350,2026,11131
westlaw_100_full_text_items_for_appendectomy5_0009,Westlaw - 100 full text items for appendectomy5.rtf,9,"Bonnie M. RUDOLPH, Appellant,
v.
Robert A. McDONALD, Secretary of Veterans Affairs, Appellee.",2015 WL 3453898,2026,10764
westlaw_100_full_text_items_for_appendectomy5_0010,Westlaw - 100 full text items for appendectomy5.rtf,10,"Charles L. DEGMETICH, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",8 Vet.App. 208,2026,14080
westlaw_100_full_text_items_for_appendectomy5_0011,Westlaw - 100 full text items for appendectomy5.rtf,11,,257 F.2d 849,2026,11272
westlaw_100_full_text_items_for_appendectomy5_0012,Westlaw - 100 full text items for appendectomy5.rtf,12,"Disagreed With by Mile Hi Concrete, Inc. v. Matz, Colo., November 23, 1992",595 F.Supp. 1290,2026,193225
westlaw_100_full_text_items_for_appendectomy5_0013,Westlaw - 100 full text items for appendectomy5.rtf,13,"Distinguished by Seneris v. Haas, Cal., December 23, 1955",192 F.2d 181,2026,18320
westlaw_100_full_text_items_for_appendectomy5_0014,Westlaw - 100 full text items for appendectomy5.rtf,14,"E. P. METZGER, Executor of the Estate of George F. Metzger, Deceased, Plaintiff,
v.
UNITED STATES of America, Defendant.",181 F.Supp. 830,2026,14912
westlaw_100_full_text_items_for_appendectomy5_0015,Westlaw - 100 full text items for appendectomy5.rtf,15,"Rachel R. BLALOCK, Appellee,
v.
Elliot L. RICHARDSON, Secretary of the Department of Health, Education and Welfare, Appellant.",483 F.2d 773,2026,16447
westlaw_100_full_text_items_for_appendectomy5_0016,Westlaw - 100 full text items for appendectomy5.rtf,16,"Distinguished by Sampson v. Ukiah Valley Medical Center, N.D.Cal., June 30, 2017",2011 WL 1793387,2026,17066
westlaw_100_full_text_items_for_appendectomy5_0017,Westlaw - 100 full text items for appendectomy5.rtf,17,,2019 WL 13109353,2026,15825
westlaw_100_full_text_items_for_appendectomy5_0018,Westlaw - 100 full text items for appendectomy5.rtf,18,"Charles CANNON, Plaintiff,
v.
Margaret M. HECKLER, Secretary of Health and Human Services, Defendant.",627 F.Supp. 1370,2026,22474
westlaw_100_full_text_items_for_appendectomy5_0019,Westlaw - 100 full text items for appendectomy5.rtf,19,"Jimmy E. TOLLIVER, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2021 WL 4032721,2026,21198
westlaw_100_full_text_items_for_appendectomy5_0020,Westlaw - 100 full text items for appendectomy5.rtf,20,"Sam N. BRYANT, Plaintiff,
v.
Anthony J. CELEBREZZE, Secretary of Health, Education, and Welfare, Defendant.",231 F.Supp. 524,2026,12969
westlaw_100_full_text_items_for_appendectomy5_0021,Westlaw - 100 full text items for appendectomy5.rtf,21,"Amy Satterfield DRISKILL, Plaintiff,
v.
Nancy A. BERRYHILL, Commissioner of Social Security, Defendant.",2018 WL 1415784,2026,15302
westlaw_100_full_text_items_for_appendectomy5_0022,Westlaw - 100 full text items for appendectomy5.rtf,22,"David DENEHY, Plaintiff,
v.
Richard J. ZALOWSKI, f/d/b/a Speedy Car Wash, Michael B. Katz, Trustee, Defendant.",107 B.R. 431,2026,13094
westlaw_100_full_text_items_for_appendectomy5_0023,Westlaw - 100 full text items for appendectomy5.rtf,23,"Justin E. PARTEE, Plaintiff
v.
Michael J. ASTRUE, Commissioner Social Security Administration, Defendant.",2009 WL 2987398,2026,60303
westlaw_100_full_text_items_for_appendectomy5_0024,Westlaw - 100 full text items for appendectomy5.rtf,24,"Distinguished by Varian Medical Systems, Inc. v. Delfino, Cal.App. 6 Dist., November 13, 2003",948 F.2d 1162,2026,22533
westlaw_100_full_text_items_for_appendectomy5_0025,Westlaw - 100 full text items for appendectomy5.rtf,25,"Roy G. HEATH, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",15 Vet.App. 24,2026,20485
westlaw_100_full_text_items_for_appendectomy5_0026,Westlaw - 100 full text items for appendectomy5.rtf,26,"Martina M. BRAGADO, Appellant,
v.
Togo D. WEST, JR., Secretary of Veterans Affairs, Appellee.",16 Vet.App. 173,2026,11629
westlaw_100_full_text_items_for_appendectomy5_0027,Westlaw - 100 full text items for appendectomy5.rtf,27,"William THUNDER HORSE, Plaintiff,
v.
UNITED STATES of America, Defendants.",2007 WL 666803,2026,11638
westlaw_100_full_text_items_for_appendectomy5_0028,Westlaw - 100 full text items for appendectomy5.rtf,28,"John Frank DICHIARA, Plaintiff,
v.
Martin O’MALLEY 1, Commissioner of Social Security, Defendant.",2024 WL 3220728,2026,18879
westlaw_100_full_text_items_for_appendectomy5_0029,Westlaw - 100 full text items for appendectomy5.rtf,29,"James H. BLEVINS, etc., Plaintiff,
v.
Bhagvan SHESHADRI, M.D., et al., Defendants.",313 F.Supp.2d 598,2026,17680
westlaw_100_full_text_items_for_appendectomy5_0030,Westlaw - 100 full text items for appendectomy5.rtf,30,"Michael A. HINTON, Plaintiff,
v.
UNITED STATES of America, Defendant.",2023 WL 4849796,2026,20666
westlaw_100_full_text_items_for_appendectomy5_0031,Westlaw - 100 full text items for appendectomy5.rtf,31,"Mae C. BROWN, Plaintiff,
v.
Honorable Anthony CELEBREZZE, Secretary of Health, Education, and Welfare of the United States of America, Defendant.",238 F.Supp. 730,2026,21507
westlaw_100_full_text_items_for_appendectomy5_0032,Westlaw - 100 full text items for appendectomy5.rtf,32,"John D. HUDSON, Appellant,
v.
Togo D. WEST, Jr., Secretary of Veterans Affairs, Appellee.",16 Vet.App. 399,2026,15297
westlaw_100_full_text_items_for_appendectomy5_0033,Westlaw - 100 full text items for appendectomy5.rtf,33,"Distinguished by Parker v. Baker Hughes Incorporated Long Term Disability Plan, D.N.M., June 11, 2018",2011 WL 4376557,2026,16393
westlaw_100_full_text_items_for_appendectomy5_0034,Westlaw - 100 full text items for appendectomy5.rtf,34,"Peggy J. JONES, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2008 WL 4378444,2026,61092
westlaw_100_full_text_items_for_appendectomy5_0035,Westlaw - 100 full text items for appendectomy5.rtf,35,"Declined to Extend by Little v. Astrue, D.Me., October 27, 2010",585 F.2d 1137,2026,23403
westlaw_100_full_text_items_for_appendectomy5_0036,Westlaw - 100 full text items for appendectomy5.rtf,36,"Makenzie B. PAULY, et al., Plaintiffs,
v.
STANFORD HEALTH CARE, Defendant.",2019 WL 1756540,2026,16514
westlaw_100_full_text_items_for_appendectomy5_0037,Westlaw - 100 full text items for appendectomy5.rtf,37,,2009 WL 2872717,2026,14805
westlaw_100_full_text_items_for_appendectomy5_0038,Westlaw - 100 full text items for appendectomy5.rtf,38,"Carlos Emilio MARROQUIN FLORES, Petitioner,
v.
William BARR, et al., Respondents.",2020 WL 9396239,2026,13138
westlaw_100_full_text_items_for_appendectomy5_0039,Westlaw - 100 full text items for appendectomy5.rtf,39,"Distinguished by Speakers of Sport, Inc. v. ProServ, Inc., 7th Cir.(Ill.), May 13, 1999",168 F.3d 1020,2026,21887
westlaw_100_full_text_items_for_appendectomy5_0040,Westlaw - 100 full text items for appendectomy5.rtf,40,"Pasquale DEBLASIO, Appellant,
v.
Robert L. WILKIE, Secretary of Veterans Affairs, Appellee.",2020 WL 5200733,2026,14526
westlaw_100_full_text_items_for_appendectomy5_0041,Westlaw - 100 full text items for appendectomy5.rtf,41,"Geoffrey Dewitt FOSTER, Plaintiff,
v.
Frank BISIGNANO,1 Commissioner of the Social Security Administration, Defendant.",2025 WL 1577601,2026,16168
westlaw_100_full_text_items_for_appendectomy5_0042,Westlaw - 100 full text items for appendectomy5.rtf,42,"Anthony M. WATERS, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2010 WL 1932480,2026,7983
westlaw_100_full_text_items_for_appendectomy5_0043,Westlaw - 100 full text items for appendectomy5.rtf,43,"Opinion Superseded by Gopan v. Shinseki, Vet.App., July 31, 2009",2009 WL 2358708,2026,12504
westlaw_100_full_text_items_for_appendectomy5_0044,Westlaw - 100 full text items for appendectomy5.rtf,44,"COMMISSIONER OF INTERNAL REVENUE, Petitioner,
v.
Sally L. BILDER, etc.",82 S.Ct. 881,2026,14357
westlaw_100_full_text_items_for_appendectomy5_0045,Westlaw - 100 full text items for appendectomy5.rtf,45,"Remanded by Basile, S.p.A. v. Basile, D.C.Cir., March 20, 1990",1988 WL 93110,2026,15408
westlaw_100_full_text_items_for_appendectomy5_0046,Westlaw - 100 full text items for appendectomy5.rtf,46,"STEPHEN M.,
v.
COMMISSIONER, SOCIAL SECURITY",2019 WL 764027,2026,22758
westlaw_100_full_text_items_for_appendectomy5_0047,Westlaw - 100 full text items for appendectomy5.rtf,47,"Vicki L. CALHOUN, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant.",2013 WL 2127275,2026,15349
westlaw_100_full_text_items_for_appendectomy5_0048,Westlaw - 100 full text items for appendectomy5.rtf,48,"Pauline E. HARRIS, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2013 WL 1901332,2026,14502
westlaw_100_full_text_items_for_appendectomy5_0049,Westlaw - 100 full text items for appendectomy5.rtf,49,"Joel L. GOPAN, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2009 WL 2358707,2026,13664
westlaw_100_full_text_items_for_appendectomy5_0050,Westlaw - 100 full text items for appendectomy5.rtf,50,"Ron L. LACKS, Personal Representative of the Estate of Henrietta Lacks, Plaintiff,
v.
ULTRAGENYX PHARMACEUTICAL, INC., Defendant.",734 F.Supp.3d 397,2026,183666
westlaw_100_full_text_items_for_appendectomy5_0051,Westlaw - 100 full text items for appendectomy5.rtf,51,"Helen MCLAUGHLIN
v.
BAYER ESSURE, INC., et al.",2020 WL 1625549,2026,124984
westlaw_100_full_text_items_for_appendectomy5_0052,Westlaw - 100 full text items for appendectomy5.rtf,52,"May L. HAYES, Appellant,
v.
John W. GARDNER, Secretary of Health, Education and Welfare, Appellee.",376 F.2d 517,2026,17507
westlaw_100_full_text_items_for_appendectomy5_0053,Westlaw - 100 full text items for appendectomy5.rtf,53,"Artis H. WARREN, Plaintiff,
v.
Patricia Roberts HARRIS, etc., Defendant.",507 F.Supp. 217,2026,19301
westlaw_100_full_text_items_for_appendectomy5_0054,Westlaw - 100 full text items for appendectomy5.rtf,54,"Distinguished by Green v. Shalala, N.D.Tex., April 18, 1994",738 F.2d 641,2026,14590
westlaw_100_full_text_items_for_appendectomy5_0055,Westlaw - 100 full text items for appendectomy5.rtf,55,"Anita C. SALTERS, Plaintiff,
v.
AMERICAN FAMILY CARE, INC., Defendant.",2014 WL 12684045,2026,27397
westlaw_100_full_text_items_for_appendectomy5_0056,Westlaw - 100 full text items for appendectomy5.rtf,56,"Alina DERKACH, as administrator and legal representative of Estate of E.E.D., Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2025 WL 1171716,2026,99773
westlaw_100_full_text_items_for_appendectomy5_0057,Westlaw - 100 full text items for appendectomy5.rtf,57,"Marvin S. MARTIN, Petitioner,
v.
ALABAMA BY–PRODUCTS CORP., Employer–Respondent,",864 F.2d 1555,2026,18128
westlaw_100_full_text_items_for_appendectomy5_0058,Westlaw - 100 full text items for appendectomy5.rtf,58,"Dain C. AKIN, Plaintiff
v.
UNIMERICA INSURANCE COMPANY, Defendant.",2010 WL 5157181,2026,23716
westlaw_100_full_text_items_for_appendectomy5_0059,Westlaw - 100 full text items for appendectomy5.rtf,59,"Betty B. COOK and Dewey D. Cook, Plaintiffs,
v.
PRINCIPAL MUTUAL LIFE INSURANCE COMPANY (formerly The Bankers Life Company of Des Moines, Iowa), Defendant.",784 F.Supp. 1513,2026,24840
westlaw_100_full_text_items_for_appendectomy5_0060,Westlaw - 100 full text items for appendectomy5.rtf,60,"Catherine TROUTT, by her next friend and mother, Eloise MILLSPAUGH, Movant,
v.
DALKON SHIELD CLAIMANTS TRUST, Respondent.",197 B.R. 519,2026,23359
westlaw_100_full_text_items_for_appendectomy5_0061,Westlaw - 100 full text items for appendectomy5.rtf,61,"Judgment Reversed by Roe v. Norton, 2nd Cir.(Conn.), July 31, 1975",380 F.Supp. 726,2026,19190
westlaw_100_full_text_items_for_appendectomy5_0062,Westlaw - 100 full text items for appendectomy5.rtf,62,"Jeffrey HARRISON, Plaintiff,
v.
Jamie VANDERMOLIN, et al., Defendants.",2024 WL 4604053,2026,13851
westlaw_100_full_text_items_for_appendectomy5_0063,Westlaw - 100 full text items for appendectomy5.rtf,63,"UNITED STATES of America, Plaintiff,
v.
Tony Leroy CLEVELAND, Defendant.",2023 WL 4560825,2026,15656
